message_id,po_number,item_number,supplier_id,direction,subject,body,sent_date,received_date,sentiment,extracted_commit_date,extracted_qty,source_system
MSG000001334,4500000463,00040,S100017,OUTBOUND,PO 4500000463 Item 00040 - Acknowledged,Supplier response received; details require buyer review.,2026-05-26,,negative,2026-06-27,588,GMAIL
MSG000001335,4500000465,00030,S100002,OUTBOUND,PO 4500000465 Item 00030 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-14,,urgent,2026-07-10,0,GMAIL
MSG000001336,4500000466,00020,S100037,INBOUND,PO 4500000466 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-24,2026-05-13,positive,2026-07-14,9,REGRELLO
MSG000001337,4500000466,00030,S100037,INBOUND,PO 4500000466 Item 00030 - Partial,Supplier response received; details require buyer review.,2026-05-14,2026-05-26,neutral,2026-05-13,27,PORTAL
MSG000001338,4500000466,00040,S100037,OUTBOUND,PO 4500000466 Item 00040 - Acknowledged,Supplier response received; details require buyer review.,2026-05-16,,positive,2026-06-03,9,OUTLOOK
MSG000001339,4500000467,00030,S100016,OUTBOUND,PO 4500000467 Item 00030 - Acknowledged,Supplier response received; details require buyer review.,2026-05-23,,negative,2026-03-30,9,OUTLOOK
MSG000001340,4500000467,00040,S100016,OUTBOUND,PO 4500000467 Item 00040 - Qty Dispute,Supplier response received; details require buyer review.,2026-05-14,,urgent,2026-04-25,97,PORTAL
MSG000001341,4500000469,00010,S100008,INBOUND,PO 4500000469 Item 00010 - Partial,Supplier response received; details require buyer review.,2026-05-15,2026-05-13,urgent,2026-05-22,13,GMAIL
MSG000001342,4500000469,00020,S100008,OUTBOUND,PO 4500000469 Item 00020 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-17,,urgent,2026-05-26,0,GMAIL
MSG000001343,4500000470,00010,S100019,OUTBOUND,PO 4500000470 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-13,,urgent,2026-04-04,0,REGRELLO
MSG000001344,4500000470,00030,S100019,INBOUND,PO 4500000470 Item 00030 - Partial,Supplier response received; details require buyer review.,2026-05-24,2026-05-23,positive,2026-04-22,1261,REGRELLO
MSG000001345,4500000471,00010,S100014,OUTBOUND,PO 4500000471 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-26,,negative,2026-02-14,182,OUTLOOK
MSG000001346,4500000471,00020,S100014,INBOUND,PO 4500000471 Item 00020 - Price Dispute,Supplier response received; details require buyer review.,2026-05-26,2026-05-25,negative,2026-04-09,112,PORTAL
MSG000001347,4500000471,00050,S100014,INBOUND,PO 4500000471 Item 00050 - Partial,Supplier response received; details require buyer review.,2026-05-19,2026-05-15,neutral,2026-04-09,2912,PORTAL
MSG000001348,4500000472,00010,S100015,INBOUND,PO 4500000472 Item 00010 - Partial,Supplier response received; details require buyer review.,2026-05-13,2026-05-15,urgent,2026-06-06,483,PORTAL
MSG000001349,4500000472,00020,S100015,OUTBOUND,PO 4500000472 Item 00020 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-26,,urgent,2026-06-19,0,OUTLOOK
MSG000001350,4500000472,00030,S100015,OUTBOUND,PO 4500000472 Item 00030 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-20,,urgent,2026-06-17,0,REGRELLO
MSG000001351,4500000472,00040,S100015,OUTBOUND,PO 4500000472 Item 00040 - Acknowledged,Supplier response received; details require buyer review.,2026-05-16,,positive,2026-03-28,34,REGRELLO
MSG000001352,4500000473,00010,S100042,INBOUND,PO 4500000473 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-16,2026-05-21,positive,2026-05-16,409,GMAIL
MSG000001353,4500000474,00010,S100021,INBOUND,PO 4500000474 Item 00010 - Promised Late,Supplier advised revised delivery date of 2026-05-11 due to capacity constraints.,2026-05-14,2026-05-20,concerned,2026-05-11,1757,REGRELLO
MSG000001354,4500000474,00020,S100021,INBOUND,PO 4500000474 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-17,2026-05-13,positive,2026-05-14,15,GMAIL
MSG000001355,4500000476,00020,S100015,OUTBOUND,PO 4500000476 Item 00020 - Partial,Supplier response received; details require buyer review.,2026-05-15,,negative,2026-05-03,51,REGRELLO
MSG000001356,4500000476,00030,S100015,OUTBOUND,PO 4500000476 Item 00030 - Acknowledged,Supplier response received; details require buyer review.,2026-05-15,,urgent,2026-05-05,151,REGRELLO
MSG000001357,4500000476,00060,S100015,INBOUND,PO 4500000476 Item 00060 - Acknowledged,Supplier response received; details require buyer review.,2026-05-20,2026-05-13,neutral,2026-04-07,1544,REGRELLO
MSG000001358,4500000477,00010,S100024,OUTBOUND,PO 4500000477 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-26,,urgent,2026-03-10,0,PORTAL
MSG000001359,4500000477,00020,S100024,INBOUND,PO 4500000477 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-28,2026-05-18,positive,2026-03-01,59,OUTLOOK
MSG000001360,4500000478,00010,S100016,OUTBOUND,PO 4500000478 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-22,,urgent,2026-06-18,0,GMAIL
MSG000001361,4500000478,00020,S100016,OUTBOUND,PO 4500000478 Item 00020 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-17,,urgent,2026-07-15,0,GMAIL
MSG000001362,4500000478,00040,S100016,INBOUND,PO 4500000478 Item 00040 - Qty Dispute,Supplier response received; details require buyer review.,2026-05-24,2026-05-14,negative,2026-06-08,276,GMAIL
MSG000001363,4500000479,00010,S100005,OUTBOUND,PO 4500000479 Item 00010 - Partial,Supplier response received; details require buyer review.,2026-05-23,,neutral,2026-06-26,142,PORTAL
MSG000001364,4500000479,00020,S100005,INBOUND,PO 4500000479 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-17,2026-05-18,neutral,2026-07-25,630,GMAIL
MSG000001365,4500000479,00030,S100005,INBOUND,PO 4500000479 Item 00030 - Price Dispute,Supplier response received; details require buyer review.,2026-05-17,2026-05-15,neutral,2026-08-22,15,REGRELLO
MSG000001366,4500000479,00060,S100005,INBOUND,PO 4500000479 Item 00060 - Promised Late,Supplier advised revised delivery date of 2026-06-30 due to capacity constraints.,2026-05-20,2026-05-28,concerned,2026-06-30,1336,REGRELLO
MSG000001367,4500000480,00010,S100035,INBOUND,PO 4500000480 Item 00010 - Promised Late,Supplier advised revised delivery date of 2026-04-09 due to capacity constraints.,2026-05-15,2026-05-21,concerned,2026-04-09,154,PORTAL
MSG000001368,4500000480,00020,S100035,OUTBOUND,PO 4500000480 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-21,,neutral,2026-02-27,187,REGRELLO
MSG000001369,4500000480,00030,S100035,INBOUND,PO 4500000480 Item 00030 - Promised Late,Supplier advised revised delivery date of 2026-06-17 due to capacity constraints.,2026-05-24,2026-05-14,concerned,2026-06-17,2547,REGRELLO
MSG000001370,4500000481,00010,S100009,INBOUND,PO 4500000481 Item 00010 - Promised Late,Supplier advised revised delivery date of 2026-06-11 due to capacity constraints.,2026-05-25,2026-05-19,concerned,2026-06-11,265,PORTAL
MSG000001371,4500000481,00030,S100009,OUTBOUND,PO 4500000481 Item 00030 - Acknowledged,Supplier response received; details require buyer review.,2026-05-20,,urgent,2026-05-29,29,REGRELLO
MSG000001372,4500000481,00050,S100009,INBOUND,PO 4500000481 Item 00050 - Acknowledged,Supplier response received; details require buyer review.,2026-05-14,2026-05-19,positive,2026-05-05,937,REGRELLO
MSG000001373,4500000481,00060,S100009,INBOUND,PO 4500000481 Item 00060 - Acknowledged,Supplier response received; details require buyer review.,2026-05-24,2026-05-26,negative,2026-06-09,369,PORTAL
MSG000001374,4500000482,00010,S100014,INBOUND,PO 4500000482 Item 00010 - Partial,Supplier response received; details require buyer review.,2026-05-18,2026-05-20,urgent,2026-04-14,713,REGRELLO
MSG000001375,4500000482,00020,S100014,INBOUND,PO 4500000482 Item 00020 - Rejected,Supplier rejected PO line. Capacity unavailable. Buyer action required.,2026-05-20,2026-05-14,negative,,24,REGRELLO
MSG000001376,4500000483,00010,S100028,OUTBOUND,PO 4500000483 Item 00010 - Acknowledged,Supplier response received; details require buyer review.,2026-05-13,,negative,2026-04-20,58,PORTAL
MSG000001377,4500000483,00020,S100028,OUTBOUND,PO 4500000483 Item 00020 - Partial,Supplier response received; details require buyer review.,2026-05-27,,urgent,2026-04-08,211,OUTLOOK
MSG000001378,4500000483,00030,S100028,OUTBOUND,PO 4500000483 Item 00030 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-25,,urgent,2026-04-11,0,GMAIL
MSG000001379,4500000483,00040,S100028,OUTBOUND,PO 4500000483 Item 00040 - Partial,Supplier response received; details require buyer review.,2026-05-23,,positive,2026-05-25,612,PORTAL
MSG000001380,4500000483,00050,S100028,OUTBOUND,PO 4500000483 Item 00050 - Acknowledged,Supplier response received; details require buyer review.,2026-05-13,,negative,2026-03-31,803,GMAIL
MSG000001381,4500000483,00060,S100028,OUTBOUND,PO 4500000483 Item 00060 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-27,,urgent,2026-05-21,0,REGRELLO
MSG000001382,4500000483,00070,S100028,OUTBOUND,PO 4500000483 Item 00070 - Qty Dispute,Supplier response received; details require buyer review.,2026-05-14,,concerned,2026-03-26,13,OUTLOOK
MSG000001383,4500000484,00010,S100035,OUTBOUND,PO 4500000484 Item 00010 - Partial,Supplier response received; details require buyer review.,2026-05-16,,urgent,2026-07-09,195,REGRELLO
MSG000001384,4500000484,00020,S100035,INBOUND,PO 4500000484 Item 00020 - Price Dispute,Supplier response received; details require buyer review.,2026-05-26,2026-05-17,neutral,2026-06-06,25,PORTAL
MSG000001385,4500000485,00020,S100031,INBOUND,PO 4500000485 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-15,2026-05-15,concerned,2026-05-31,62,OUTLOOK
MSG000001386,4500000485,00030,S100031,OUTBOUND,PO 4500000485 Item 00030 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-24,,urgent,2026-07-06,0,REGRELLO
MSG000001387,4500000485,00040,S100031,OUTBOUND,PO 4500000485 Item 00040 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-16,,urgent,2026-06-20,0,PORTAL
MSG000001388,4500000485,00050,S100031,OUTBOUND,PO 4500000485 Item 00050 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-27,,urgent,2026-06-26,0,PORTAL
MSG000001389,4500000486,00010,S100039,INBOUND,PO 4500000486 Item 00010 - Promised Late,Supplier advised revised delivery date of 2026-08-08 due to capacity constraints.,2026-05-17,2026-05-16,concerned,2026-08-08,17,REGRELLO
MSG000001390,4500000486,00020,S100039,INBOUND,PO 4500000486 Item 00020 - Promised Late,Supplier advised revised delivery date of 2026-06-04 due to capacity constraints.,2026-05-22,2026-05-23,concerned,2026-06-04,39,REGRELLO
MSG000001391,4500000487,00010,S100023,INBOUND,PO 4500000487 Item 00010 - Rejected,Supplier rejected PO line. Capacity unavailable. Buyer action required.,2026-05-27,2026-05-17,negative,,310,OUTLOOK
MSG000001392,4500000487,00020,S100023,OUTBOUND,PO 4500000487 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-24,,concerned,2026-06-27,45,OUTLOOK
MSG000001393,4500000487,00030,S100023,INBOUND,PO 4500000487 Item 00030 - Promised Late,Supplier advised revised delivery date of 2026-06-11 due to capacity constraints.,2026-05-24,2026-05-17,concerned,2026-06-11,7,OUTLOOK
MSG000001394,4500000488,00020,S100036,OUTBOUND,PO 4500000488 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-16,,positive,2026-06-07,286,GMAIL
MSG000001395,4500000488,00040,S100036,INBOUND,PO 4500000488 Item 00040 - Promised Late,Supplier advised revised delivery date of 2026-07-25 due to capacity constraints.,2026-05-13,2026-05-14,concerned,2026-07-25,1958,GMAIL
MSG000001396,4500000488,00050,S100036,OUTBOUND,PO 4500000488 Item 00050 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-15,,urgent,2026-07-04,0,GMAIL
MSG000001397,4500000488,00060,S100036,INBOUND,PO 4500000488 Item 00060 - Acknowledged,Supplier response received; details require buyer review.,2026-05-28,2026-05-24,concerned,2026-04-23,1889,OUTLOOK
MSG000001398,4500000488,00070,S100036,OUTBOUND,PO 4500000488 Item 00070 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-24,,urgent,2026-04-20,0,REGRELLO
MSG000001399,4500000489,00010,S100015,OUTBOUND,PO 4500000489 Item 00010 - Partial,Supplier response received; details require buyer review.,2026-05-21,,positive,2026-05-27,18,REGRELLO
MSG000001400,4500000491,00010,S100028,OUTBOUND,PO 4500000491 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-24,,urgent,2026-05-20,0,REGRELLO
MSG000001401,4500000491,00020,S100028,INBOUND,PO 4500000491 Item 00020 - Promised Late,Supplier advised revised delivery date of 2026-08-26 due to capacity constraints.,2026-05-15,2026-05-14,concerned,2026-08-26,3023,OUTLOOK
MSG000001402,4500000491,00030,S100028,INBOUND,PO 4500000491 Item 00030 - Acknowledged,Supplier response received; details require buyer review.,2026-05-28,2026-05-16,concerned,2026-07-29,338,REGRELLO
MSG000001403,4500000491,00050,S100028,INBOUND,PO 4500000491 Item 00050 - Qty Dispute,Supplier response received; details require buyer review.,2026-05-13,2026-05-28,urgent,2026-07-28,480,REGRELLO
MSG000001404,4500000492,00020,S100027,INBOUND,PO 4500000492 Item 00020 - Promised Late,Supplier advised revised delivery date of 2026-04-07 due to capacity constraints.,2026-05-21,2026-05-23,concerned,2026-04-07,1564,GMAIL
MSG000001405,4500000492,00030,S100027,OUTBOUND,PO 4500000492 Item 00030 - Acknowledged,Supplier response received; details require buyer review.,2026-05-28,,positive,2026-06-02,279,OUTLOOK
MSG000001406,4500000492,00040,S100027,OUTBOUND,PO 4500000492 Item 00040 - Acknowledged,Supplier response received; details require buyer review.,2026-05-27,,negative,2026-04-06,23,REGRELLO
MSG000001407,4500000493,00010,S100032,OUTBOUND,PO 4500000493 Item 00010 - Partial,Supplier response received; details require buyer review.,2026-05-16,,concerned,2026-03-25,24,PORTAL
MSG000001408,4500000493,00020,S100032,INBOUND,PO 4500000493 Item 00020 - Promised Late,Supplier advised revised delivery date of 2026-05-24 due to capacity constraints.,2026-05-27,2026-05-28,concerned,2026-05-24,254,OUTLOOK
MSG000001409,4500000493,00040,S100032,INBOUND,PO 4500000493 Item 00040 - Promised Late,Supplier advised revised delivery date of 2026-03-22 due to capacity constraints.,2026-05-18,2026-05-26,concerned,2026-03-22,1560,PORTAL
MSG000001410,4500000494,00020,S100027,INBOUND,PO 4500000494 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-21,2026-05-17,concerned,2026-05-08,40,PORTAL
MSG000001411,4500000494,00040,S100027,OUTBOUND,PO 4500000494 Item 00040 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-15,,urgent,2026-05-23,0,PORTAL
MSG000001412,4500000494,00050,S100027,OUTBOUND,PO 4500000494 Item 00050 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-27,,urgent,2026-05-06,0,REGRELLO
MSG000001413,4500000494,00060,S100027,INBOUND,PO 4500000494 Item 00060 - Promised Late,Supplier advised revised delivery date of 2026-04-04 due to capacity constraints.,2026-05-28,2026-05-21,concerned,2026-04-04,180,PORTAL
MSG000001414,4500000496,00020,S100046,OUTBOUND,PO 4500000496 Item 00020 - Acknowledged,Supplier response received; details require buyer review.,2026-05-22,,neutral,2026-08-05,42,REGRELLO
MSG000001415,4500000496,00050,S100046,INBOUND,PO 4500000496 Item 00050 - Acknowledged,Supplier response received; details require buyer review.,2026-05-26,2026-05-18,neutral,2026-07-27,148,REGRELLO
MSG000001416,4500000496,00060,S100046,INBOUND,PO 4500000496 Item 00060 - Price Dispute,Supplier response received; details require buyer review.,2026-05-22,2026-05-25,concerned,2026-06-01,20,PORTAL
MSG000001417,4500000497,00020,S100008,OUTBOUND,PO 4500000497 Item 00020 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-24,,urgent,2026-05-23,0,REGRELLO
MSG000001418,4500000498,00010,S100035,OUTBOUND,PO 4500000498 Item 00010 - Missing,Reminder sent to supplier requesting PO acknowledgement and committed delivery date.,2026-05-21,,urgent,2026-04-12,0,PORTAL
