po_number,item_number,material_id,material_description,plant,storage_location,order_qty,uom,net_price,price_unit,item_value,delivery_date,item_category,account_assignment_category,deletion_flag,delivery_completed_flag,invoice_receipt_flag,goods_receipt_flag
4500000431,00020,M500080,Foam Insert A-372,KCH1,0001,2000,EA,8.39,1,16780.29,2026-03-02,SUBCON,F,N,N,Y,Y
4500000431,00030,M500037,Fan Module X-271,PHX1,0002,10,EA,1.34,1,13.37,2026-04-19,CONSIGNMENT,,N,N,Y,Y
4500000432,00010,M500230,Microcontroller C-472,MTY1,REC1,20,EA,4.11,1,82.24,2026-05-11,CONSIGNMENT,F,N,N,Y,Y
4500000432,00020,M500093,Power Cable X-723,MTY1,0001,1500,EA,8.36,1,12545.02,2026-05-17,CONSIGNMENT,,N,N,Y,Y
4500000432,00030,M500088,Interface PCB B-613,PHX1,0001,1500,EA,6.50,1,9755.38,2026-04-21,CONSIGNMENT,K,N,Y,Y,Y
4500000433,00010,M500045,Gloves X-975,KCH1,0001,750,EA,3.53,1,2649.17,2026-04-11,STANDARD,F,N,N,Y,Y
4500000433,00020,M500212,Carton X-168,KCH1,0001,50,EA,11.94,1,596.76,2026-05-06,SUBCON,K,N,N,Y,Y
4500000433,00030,M500212,Carton X-168,KCH1,QI01,3000,EA,12.75,1,38241.30,2026-05-11,SUBCON,F,N,N,Y,Y
4500000433,00040,M500232,Washer Pro-410,AUS1,0001,2000,EA,14.42,1,28833.98,2026-04-20,STANDARD,,Y,Y,Y,Y
4500000433,00050,M500158,Label Set B-375,PHX1,0001,200,EA,9.85,1,1970.48,2026-06-03,SUBCON,,N,N,Y,Y
4500000433,00060,M500042,Fan Module Pro-723,AUS1,0001,30,EA,6.47,1,194.00,2026-04-06,STANDARD,F,N,Y,Y,Y
4500000434,00010,M500245,Pallet Kit Pro-721,DAL1,0002,4000,EA,10.89,1,43553.27,2026-06-05,STANDARD,F,N,Y,Y,Y
4500000434,00020,M500214,Control Board B-746,KCH1,REC1,30,EA,2.69,1,80.79,2026-03-30,CONSIGNMENT,,N,N,Y,Y
4500000434,00030,M500277,MOSFET B-707,AUS1,0001,300,EA,13.26,1,3978.39,2026-05-11,SUBCON,K,N,Y,Y,Y
4500000434,00040,M500155,Interface PCB C-348,KCH1,0001,20,EA,11.44,1,228.79,2026-05-24,SUBCON,,Y,N,N,Y
4500000434,00050,M500045,Gloves X-975,DAL1,0001,30,EA,5.14,1,154.23,2026-05-12,SUBCON,,N,N,Y,Y
4500000435,00010,M500081,Power Board C-698,KCH1,0001,1000,EA,7.02,1,7017.49,2026-06-27,SUBCON,K,N,N,Y,Y
4500000435,00020,M500057,Sensor IC C-737,PHX1,REC1,4000,EA,1.32,1,5285.29,2026-08-10,SUBCON,,N,N,Y,Y
4500000435,00030,M500228,Harness Pro-684,DAL1,0001,750,EA,17.56,1,13167.07,2026-06-10,SUBCON,K,Y,Y,Y,Y
4500000435,00040,M500220,Connector Lite-864,KCH1,REC1,80,EA,20.49,1,1638.93,2026-05-19,SUBCON,F,N,Y,N,Y
4500000436,00010,M500127,Label Set X-389,AUS1,REC1,50,EA,4.74,1,237.11,2026-07-18,CONSIGNMENT,F,N,N,Y,Y
4500000436,00020,M500070,Microcontroller B-635,AUS1,REC1,4000,EA,45.87,1,183486.68,2026-07-30,STANDARD,K,N,N,Y,Y
4500000436,00030,M500135,Interface PCB Pro-696,MTY1,0001,40,EA,2.22,1,88.80,2026-08-11,SUBCON,K,N,N,Y,Y
4500000437,00010,M500227,RF Board A-259,KCH1,0002,1000,EA,19.52,1,19520.38,2026-03-08,STANDARD,,N,N,Y,Y
4500000437,00020,M500171,Power IC Lite-353,KCH1,0001,300,EA,8.21,1,2463.62,2026-03-04,STANDARD,K,N,N,Y,Y
4500000437,00030,M500064,Control Board Pro-941,MTY1,REC1,50,EA,8.83,1,441.51,2026-03-01,STANDARD,F,N,N,Y,Y
4500000437,00040,M500149,Pallet Kit Lite-933,PHX1,0001,20,EA,15.08,1,301.50,2026-02-10,CONSIGNMENT,K,N,N,Y,Y
4500000437,00050,M500140,Harness C-191,MTY1,0001,750,EA,2.49,1,1870.47,2026-04-21,CONSIGNMENT,,Y,N,Y,Y
4500000438,00010,M500114,Control Board Pro-863,PHX1,REC1,80,EA,14.47,1,1157.73,2026-08-07,SUBCON,F,N,N,Y,Y
4500000438,00020,M500220,Connector Lite-864,KCH1,0001,300,EA,19.85,1,5954.42,2026-07-29,SUBCON,K,N,N,Y,Y
4500000438,00030,M500009,Power Cable A-547,MTY1,0001,60,M,5.97,1,358.36,2026-08-27,CONSIGNMENT,F,N,N,Y,Y
4500000439,00010,M500284,Washer C-209,KCH1,0001,60,EA,8.73,1,523.62,2026-04-13,STANDARD,,N,N,Y,Y
4500000439,00020,M500249,Power Cable Lite-818,KCH1,0001,150,M,0.63,1,94.36,2026-05-01,STANDARD,F,N,N,N,Y
4500000439,00030,M500017,Signal Cable C-765,PHX1,0001,200,EA,11.38,1,2276.35,2026-02-20,CONSIGNMENT,K,N,Y,Y,Y
4500000439,00040,M500165,Heat Sink Pro-651,DAL1,QI01,80,EA,4.48,1,358.73,2026-04-01,SUBCON,F,N,N,Y,Y
4500000439,00050,M500122,Power Board C-803,MTY1,0002,4000,EA,24.83,1,99306.08,2026-03-06,SUBCON,,N,N,Y,Y
4500000439,00060,M500176,Backplane Lite-927,AUS1,0001,2000,EA,7.40,1,14804.40,2026-04-07,STANDARD,,N,N,Y,Y
4500000440,00010,M500090,Carton Pro-211,DAL1,0001,100,EA,5.16,1,515.76,2026-07-09,STANDARD,F,N,N,Y,Y
4500000440,00020,M500059,Memory Chip C-346,MTY1,0001,1500,EA,3.50,1,5244.88,2026-08-08,STANDARD,,N,N,Y,Y
4500000441,00010,M500281,Fan Module X-875,DAL1,REC1,1000,EA,8.46,1,8462.45,2026-07-13,SUBCON,K,N,N,Y,Y
4500000441,00020,M500256,Label Set A-879,MTY1,QI01,500,EA,11.28,1,5638.02,2026-07-01,CONSIGNMENT,,N,N,Y,Y
4500000441,00030,M500104,Voltage Regulator A-837,KCH1,0001,1000,EA,15.11,1,15106.41,2026-08-06,CONSIGNMENT,,N,N,Y,Y
4500000441,00040,M500298,Motor Assembly Lite-879,KCH1,0001,100,EA,0.94,1,94.45,2026-08-03,CONSIGNMENT,,N,N,Y,Y
4500000441,00050,M500073,Standoff C-299,PHX1,0002,750,EA,19.35,1,14510.88,2026-06-01,SUBCON,,N,N,Y,Y
4500000441,00060,M500190,Label Set B-913,DAL1,0002,2000,EA,4.70,1,9399.17,2026-06-24,STANDARD,,N,N,Y,Y
4500000441,00070,M500059,Memory Chip C-346,MTY1,0001,250,EA,4.18,1,1046.11,2026-07-06,CONSIGNMENT,K,N,N,Y,Y
4500000442,00010,M500139,Fan Module A-595,DAL1,REC1,3000,EA,8.71,1,26142.06,2026-04-28,STANDARD,K,N,N,Y,Y
4500000442,00020,M500273,Bracket A-154,MTY1,0001,400,EA,2.51,1,1004.72,2026-04-21,SUBCON,,N,Y,Y,Y
4500000442,00030,M500226,Mount Plate B-794,AUS1,0001,300,EA,4.33,1,1299.43,2026-05-13,STANDARD,,N,N,Y,Y
4500000442,00040,M500089,Power Board B-803,KCH1,0002,30,EA,8.54,1,256.14,2026-04-25,CONSIGNMENT,,N,N,N,Y
4500000442,00050,M500271,Label Set B-345,DAL1,0001,60,EA,4.36,1,261.32,2026-03-16,CONSIGNMENT,F,Y,N,Y,Y
4500000443,00010,M500088,Interface PCB B-613,PHX1,REC1,500,EA,5.74,1,2872.44,2026-04-05,CONSIGNMENT,K,N,N,Y,Y
4500000443,00020,M500163,Ribbon Cable X-537,DAL1,0002,20,M,11.67,1,233.40,2026-04-20,SUBCON,,N,N,Y,Y
4500000443,00030,M500244,Ribbon Cable B-554,MTY1,0001,250,M,1.50,1,374.10,2026-04-07,SUBCON,K,N,N,Y,Y
4500000444,00010,M500288,Carton X-239,AUS1,0001,100,EA,10.72,1,1072.22,2026-04-07,STANDARD,K,N,N,N,Y
4500000444,00020,M500064,Control Board Pro-941,MTY1,REC1,100,EA,8.40,1,839.60,2026-05-05,SUBCON,K,N,N,Y,Y
4500000444,00030,M500148,Connector Pro-142,AUS1,0002,3000,EA,20.10,1,60298.98,2026-06-18,CONSIGNMENT,F,N,Y,N,Y
4500000444,00040,M500051,Mount Plate A-276,AUS1,REC1,50,EA,33.52,1,1675.78,2026-04-20,SUBCON,F,N,N,Y,Y
4500000445,00010,M500250,Lubricant A-724,MTY1,0001,30,EA,7.94,1,238.05,2026-03-26,CONSIGNMENT,F,N,N,Y,Y
4500000445,00020,M500132,Power Cable Pro-973,DAL1,0001,750,EA,13.58,1,10188.63,2026-02-24,STANDARD,K,N,N,Y,Y
4500000445,00030,M500167,Mount Plate X-706,DAL1,0001,2000,EA,3.07,1,6148.89,2026-05-12,SUBCON,F,N,N,Y,N
4500000445,00040,M500058,Control Board C-934,MTY1,BLK1,3000,EA,15.65,1,46961.67,2026-04-11,STANDARD,,N,N,Y,Y
4500000445,00050,M500174,Harness B-713,KCH1,0002,400,EA,10.85,1,4338.80,2026-04-13,STANDARD,F,N,N,Y,Y
4500000445,00060,M500285,Relay Pro-957,KCH1,0001,150,EA,2.08,1,311.48,2026-04-30,CONSIGNMENT,K,N,Y,Y,Y
4500000445,00070,M500278,Foam Insert X-144,AUS1,REC1,750,EA,57.20,1,42903.14,2026-03-17,STANDARD,,N,Y,Y,Y
4500000446,00010,M500007,Bolt Lite-152,KCH1,REC1,200,EA,3.99,1,797.46,2026-07-25,CONSIGNMENT,,N,N,Y,Y
4500000446,00020,M500093,Power Cable X-723,PHX1,0001,2000,EA,7.79,1,15574.26,2026-05-25,STANDARD,K,N,N,Y,Y
4500000446,00030,M500276,Harness B-124,KCH1,QI01,40,M,8.64,1,345.70,2026-06-14,CONSIGNMENT,,N,N,Y,Y
4500000446,00040,M500151,Ribbon Cable Pro-436,MTY1,0001,2000,EA,6.39,1,12777.76,2026-06-25,SUBCON,,N,N,Y,Y
4500000446,00050,M500296,MOSFET X-181,MTY1,0001,100,EA,2.15,1,214.74,2026-05-21,SUBCON,K,N,Y,Y,Y
4500000447,00010,M500079,Memory Chip X-406,PHX1,0002,80,EA,9.55,1,763.61,2026-04-23,CONSIGNMENT,K,N,N,Y,N
4500000447,00020,M500057,Sensor IC C-737,PHX1,0002,30,EA,0.99,1,29.77,2026-05-31,CONSIGNMENT,F,N,N,Y,Y
4500000447,00030,M500291,Gloves Pro-407,DAL1,BLK1,100,EA,50.52,1,5051.95,2026-04-02,SUBCON,F,N,N,Y,Y
4500000447,00040,M500076,Power Board Pro-234,AUS1,0002,1000,EA,24.99,1,24987.55,2026-05-02,CONSIGNMENT,K,N,Y,Y,Y
4500000447,00050,M500098,Screw B-776,AUS1,0001,20,EA,14.35,1,287.06,2026-05-01,STANDARD,,N,N,Y,Y
4500000447,00060,M500001,Driver IC C-446,AUS1,0001,20,EA,7.60,1,152.08,2026-05-13,STANDARD,,N,N,Y,Y
4500000448,00010,M500023,Foam Insert B-151,KCH1,0001,20,EA,7.45,1,149.08,2026-02-27,SUBCON,F,N,N,Y,Y
4500000448,00020,M500037,Fan Module X-271,AUS1,0001,500,EA,1.21,1,605.13,2026-04-22,CONSIGNMENT,F,N,N,Y,Y
4500000448,00030,M500045,Gloves X-975,DAL1,REC1,500,EA,4.31,1,2156.53,2026-05-13,STANDARD,F,N,N,Y,Y
4500000448,00040,M500146,Ribbon Cable C-550,KCH1,REC1,10,M,3.70,1,36.98,2026-05-19,STANDARD,,N,Y,Y,Y
4500000449,00010,M500093,Power Cable X-723,MTY1,0002,30,EA,10.71,1,321.33,2026-03-31,CONSIGNMENT,F,N,N,Y,Y
4500000449,00020,M500144,Signal Cable B-985,KCH1,0001,150,M,18.18,1,2726.92,2026-02-22,STANDARD,F,Y,N,Y,Y
4500000449,00030,M500085,Power Cable Pro-678,MTY1,0001,50,M,9.38,1,468.82,2026-02-22,CONSIGNMENT,,N,N,Y,Y
4500000449,00040,M500057,Sensor IC C-737,PHX1,0001,1500,EA,1.60,1,2392.55,2026-03-21,SUBCON,K,N,N,Y,Y
4500000449,00050,M500180,Control Board C-213,PHX1,0001,250,EA,119.71,1,29927.34,2026-02-21,CONSIGNMENT,K,N,N,Y,Y
4500000450,00010,M500106,Signal Cable Pro-190,MTY1,0001,300,EA,2.64,1,791.55,2026-06-16,CONSIGNMENT,,N,N,Y,Y
4500000450,00020,M500077,Label Set A-521,PHX1,0001,4000,EA,13.90,1,55605.45,2026-06-19,SUBCON,K,N,N,N,Y
4500000450,00030,M500097,Relay C-313,MTY1,0001,80,EA,1.53,1,122.03,2026-07-03,CONSIGNMENT,K,N,N,Y,Y
4500000450,00040,M500184,Bracket Lite-940,DAL1,0001,10,EA,22.48,1,224.82,2026-06-12,SUBCON,F,N,N,Y,Y
4500000451,00010,M500116,Driver IC B-117,PHX1,0001,20,EA,18.89,1,377.76,2026-05-01,STANDARD,K,N,N,Y,Y
4500000451,00020,M500099,MOSFET X-773,KCH1,0001,50,EA,27.75,1,1387.66,2026-07-08,STANDARD,,N,Y,Y,Y
4500000451,00030,M500145,Carton B-419,AUS1,REC1,300,EA,11.91,1,3573.09,2026-06-08,STANDARD,,N,N,Y,Y
4500000452,00010,M500275,Foam Insert B-944,PHX1,REC1,2000,EA,10.07,1,20132.30,2026-06-22,SUBCON,F,N,Y,Y,Y
4500000452,00020,M500084,Fan Module A-843,PHX1,0001,30,EA,5.63,1,168.95,2026-07-08,SUBCON,,N,N,N,Y
4500000452,00030,M500208,Connector B-433,PHX1,0001,200,EA,10.70,1,2140.02,2026-06-25,STANDARD,,N,N,Y,Y
4500000452,00040,M500093,Power Cable X-723,MTY1,0002,50,EA,10.74,1,537.03,2026-07-19,SUBCON,,N,N,Y,Y
4500000452,00050,M500268,Bolt C-668,KCH1,0001,200,EA,31.15,1,6230.04,2026-05-27,SUBCON,F,N,N,Y,Y
4500000452,00060,M500089,Power Board B-803,DAL1,0001,500,EA,9.63,1,4815.71,2026-08-05,STANDARD,,N,N,Y,Y
4500000452,00070,M500204,Driver IC X-812,MTY1,0001,500,EA,97.18,1,48590.65,2026-06-19,SUBCON,K,N,Y,Y,N
4500000453,00010,M500012,Microcontroller C-964,AUS1,QI01,100,EA,2.14,1,214.48,2026-06-02,SUBCON,K,N,N,Y,Y
4500000453,00020,M500220,Connector Lite-864,DAL1,0001,2000,EA,17.58,1,35151.98,2026-04-26,SUBCON,K,N,N,N,Y
4500000453,00030,M500205,Label Set Lite-350,MTY1,REC1,1500,EA,0.24,1,364.09,2026-05-26,STANDARD,K,N,N,Y,Y
4500000453,00040,M500265,Voltage Regulator C-874,AUS1,0001,1000,EA,13.53,1,13525.41,2026-05-10,STANDARD,,N,N,Y,Y
4500000453,00050,M500061,Mount Plate Lite-865,DAL1,0001,200,EA,6.68,1,1336.54,2026-06-05,SUBCON,,N,N,Y,N
4500000454,00010,M500289,Screw C-483,DAL1,0001,30,EA,14.15,1,424.55,2026-07-11,SUBCON,F,N,N,Y,Y
4500000454,00020,M500042,Fan Module Pro-723,PHX1,0001,1000,EA,7.15,1,7153.58,2026-05-21,SUBCON,,N,N,Y,Y
4500000454,00030,M500212,Carton X-168,MTY1,0002,1000,EA,11.11,1,11107.83,2026-06-24,SUBCON,F,N,Y,Y,Y
4500000455,00010,M500208,Connector B-433,DAL1,REC1,2000,EA,13.02,1,26048.94,2026-02-09,SUBCON,F,N,N,Y,Y
4500000455,00020,M500033,Motor Assembly Pro-624,MTY1,0001,40,EA,4.40,1,176.07,2026-04-16,CONSIGNMENT,K,N,N,Y,Y
4500000455,00030,M500033,Motor Assembly Pro-624,MTY1,REC1,3000,EA,6.63,1,19887.21,2026-03-23,SUBCON,K,N,N,Y,Y
4500000455,00040,M500215,Motor Assembly A-506,PHX1,0002,50,EA,2.71,1,135.62,2026-03-31,CONSIGNMENT,,N,N,Y,Y
4500000456,00010,M500121,Power Cable C-148,AUS1,0001,10,EA,10.04,1,100.39,2026-08-25,STANDARD,,N,N,Y,N
4500000456,00020,M500088,Interface PCB B-613,PHX1,0001,750,EA,4.88,1,3662.83,2026-06-04,CONSIGNMENT,,N,N,Y,Y
4500000456,00030,M500121,Power Cable C-148,AUS1,0001,40,EA,10.47,1,418.90,2026-06-18,CONSIGNMENT,,N,N,Y,Y
4500000456,00040,M500083,Harness C-326,AUS1,0001,2000,M,15.11,1,30218.65,2026-07-13,STANDARD,,N,N,Y,Y
4500000457,00010,M500261,Standoff Pro-852,MTY1,0001,3000,EA,23.59,1,70781.25,2026-05-07,SUBCON,F,N,N,Y,N
4500000457,00020,M500183,Power Cable A-172,KCH1,BLK1,200,M,15.75,1,3149.49,2026-05-19,CONSIGNMENT,K,N,N,Y,Y
4500000457,00030,M500239,Relay C-469,PHX1,0001,500,EA,1.19,1,593.56,2026-06-21,SUBCON,,N,N,Y,Y
4500000457,00040,M500117,Label Set Pro-456,MTY1,0001,1000,EA,25.80,1,25802.88,2026-04-19,CONSIGNMENT,,N,N,Y,Y
4500000457,00050,M500098,Screw B-776,KCH1,0001,300,EA,11.64,1,3492.54,2026-07-02,STANDARD,,N,N,Y,Y
4500000457,00060,M500072,Switch Pro-452,DAL1,0002,1000,EA,4.83,1,4828.41,2026-04-30,SUBCON,F,N,N,Y,Y
4500000458,00010,M500059,Memory Chip C-346,AUS1,0001,1500,EA,2.92,1,4382.38,2026-05-04,CONSIGNMENT,,N,N,Y,Y
4500000458,00020,M500062,Switch Lite-780,AUS1,0001,2000,EA,11.82,1,23630.76,2026-04-26,CONSIGNMENT,K,N,N,Y,Y
4500000458,00030,M500112,Power IC A-125,PHX1,0002,20,EA,64.44,1,1288.75,2026-03-23,SUBCON,F,N,Y,Y,Y
4500000459,00010,M500069,Sensor IC Pro-264,AUS1,0002,20,EA,16.07,1,321.42,2026-03-11,CONSIGNMENT,F,N,N,N,Y
4500000459,00020,M500012,Microcontroller C-964,KCH1,BLK1,4000,EA,1.77,1,7073.04,2026-05-01,STANDARD,,N,N,Y,Y
4500000460,00010,M500123,Sensor IC C-816,AUS1,0001,3000,EA,12.45,1,37354.08,2026-05-19,STANDARD,,N,N,Y,Y
4500000460,00020,M500159,Nut B-469,PHX1,0002,750,EA,2.74,1,2058.53,2026-06-15,CONSIGNMENT,F,N,N,Y,N
4500000461,00010,M500272,Connector B-872,DAL1,0001,250,EA,14.00,1,3498.85,2026-06-08,STANDARD,,N,N,Y,N
4500000461,00020,M500151,Ribbon Cable Pro-436,KCH1,0002,750,EA,6.83,1,5123.15,2026-08-13,CONSIGNMENT,,N,N,Y,Y
4500000461,00030,M500148,Connector Pro-142,AUS1,0001,2000,EA,22.62,1,45240.99,2026-07-17,SUBCON,F,N,N,Y,Y
4500000461,00040,M500278,Foam Insert X-144,AUS1,0001,30,EA,73.57,1,2207.18,2026-08-08,CONSIGNMENT,F,N,N,Y,Y
4500000461,00050,M500148,Connector Pro-142,AUS1,0001,200,EA,19.41,1,3882.09,2026-07-10,STANDARD,,N,N,Y,Y
4500000461,00060,M500031,Heat Sink A-614,MTY1,REC1,30,EA,2.89,1,86.70,2026-08-14,SUBCON,F,N,Y,Y,Y
4500000462,00010,M500020,Voltage Regulator X-627,PHX1,0001,100,EA,7.61,1,760.75,2026-04-03,CONSIGNMENT,,N,N,Y,Y
4500000462,00020,M500037,Fan Module X-271,MTY1,0001,2000,EA,1.27,1,2543.32,2026-05-16,STANDARD,,N,N,N,Y
4500000462,00030,M500154,Standoff B-357,AUS1,0002,200,EA,18.51,1,3702.42,2026-03-24,STANDARD,F,N,N,Y,Y
4500000462,00040,M500198,Power IC A-404,PHX1,0001,500,EA,2.26,1,1132.39,2026-03-30,CONSIGNMENT,,N,Y,Y,Y
4500000462,00050,M500095,Sensor IC Lite-863,DAL1,0001,10,EA,3.59,1,35.88,2026-04-25,STANDARD,,N,N,Y,Y
4500000462,00060,M500032,Driver IC C-116,PHX1,0001,100,EA,2.95,1,295.00,2026-04-03,SUBCON,,Y,N,Y,Y
4500000462,00070,M500158,Label Set B-375,DAL1,0001,1000,EA,10.01,1,10011.67,2026-03-22,STANDARD,,N,N,Y,Y
4500000463,00010,M500074,Switch A-667,PHX1,0001,300,EA,1.19,1,356.96,2026-07-14,CONSIGNMENT,K,Y,N,Y,Y
4500000463,00020,M500125,Ribbon Cable A-476,KCH1,0001,20,M,30.24,1,604.76,2026-07-29,SUBCON,K,N,N,Y,Y
4500000463,00030,M500083,Harness C-326,MTY1,0001,2000,M,13.61,1,27223.51,2026-06-25,CONSIGNMENT,K,N,N,Y,Y
4500000463,00040,M500056,Power Board A-492,MTY1,0001,750,EA,21.59,1,16189.61,2026-06-27,SUBCON,K,Y,N,Y,Y
4500000464,00010,M500145,Carton B-419,MTY1,0002,10,EA,10.41,1,104.07,2026-07-18,SUBCON,F,N,N,Y,Y
4500000465,00010,M500046,Backplane X-452,AUS1,0001,50,EA,1.04,1,52.24,2026-06-01,STANDARD,F,N,N,Y,Y
4500000465,00020,M500066,Heat Sink A-302,DAL1,0001,2000,EA,5.65,1,11294.27,2026-05-23,STANDARD,F,N,N,N,Y
4500000465,00030,M500134,Power Cable X-511,DAL1,QI01,40,EA,9.75,1,389.96,2026-07-10,SUBCON,,N,N,Y,Y
4500000465,00040,M500063,Foam Insert X-656,PHX1,REC1,2000,EA,5.65,1,11292.65,2026-07-18,CONSIGNMENT,K,N,N,Y,Y
4500000465,00050,M500054,Label Set X-907,DAL1,0001,300,EA,35.87,1,10762.40,2026-06-20,SUBCON,,N,N,Y,Y
4500000466,00010,M500073,Standoff C-299,DAL1,0001,2000,EA,16.48,1,32964.02,2026-05-05,CONSIGNMENT,,N,N,Y,Y
4500000466,00020,M500149,Pallet Kit Lite-933,DAL1,QI01,20,EA,12.84,1,256.79,2026-07-14,CONSIGNMENT,F,N,N,Y,Y
4500000466,00030,M500016,MOSFET C-379,MTY1,0001,50,EA,5.20,1,260.05,2026-05-13,CONSIGNMENT,,N,N,Y,N
4500000466,00040,M500104,Voltage Regulator A-837,MTY1,0001,10,EA,13.64,1,136.40,2026-06-03,SUBCON,K,N,N,Y,Y
4500000466,00050,M500272,Connector B-872,PHX1,REC1,4000,EA,14.31,1,57242.37,2026-06-14,SUBCON,,N,N,Y,Y
4500000467,00010,M500101,Fan Module C-587,DAL1,0001,40,EA,10.45,1,417.86,2026-04-13,STANDARD,K,N,N,Y,Y
4500000467,00020,M500299,Standoff C-665,PHX1,0002,100,EA,2.91,1,290.67,2026-05-13,CONSIGNMENT,K,N,N,Y,Y
4500000467,00030,M500093,Power Cable X-723,DAL1,REC1,10,EA,7.43,1,74.26,2026-03-30,STANDARD,F,N,N,Y,Y
4500000467,00040,M500001,Driver IC C-446,KCH1,REC1,150,EA,6.46,1,969.33,2026-04-25,STANDARD,K,N,N,Y,Y
4500000468,00010,M500020,Voltage Regulator X-627,AUS1,REC1,4000,EA,8.62,1,34468.92,2026-07-04,STANDARD,K,N,N,Y,Y
4500000469,00010,M500233,Fan Module A-874,MTY1,REC1,20,EA,0.81,1,16.21,2026-05-22,SUBCON,K,Y,N,Y,N
4500000469,00020,M500037,Fan Module X-271,PHX1,0002,100,EA,1.80,1,179.56,2026-05-26,STANDARD,K,N,N,Y,Y
4500000470,00010,M500144,Signal Cable B-985,PHX1,0002,2000,M,18.56,1,37122.46,2026-04-04,CONSIGNMENT,K,N,Y,Y,Y
4500000470,00020,M500211,Label Set B-388,KCH1,0002,20,EA,21.53,1,430.61,2026-05-13,CONSIGNMENT,K,N,N,N,Y
4500000470,00030,M500071,Standoff A-535,AUS1,0002,2000,EA,26.68,1,53363.88,2026-04-22,CONSIGNMENT,F,Y,Y,Y,Y
4500000470,00040,M500234,Fan Module X-105,PHX1,0001,1000,EA,13.41,1,13414.32,2026-03-27,STANDARD,,N,N,Y,Y
4500000471,00010,M500249,Power Cable Lite-818,PHX1,0001,250,M,0.67,1,166.37,2026-02-14,STANDARD,F,N,N,Y,Y
4500000471,00020,M500060,Driver IC X-320,AUS1,REC1,250,EA,37.04,1,9260.06,2026-04-09,CONSIGNMENT,F,N,N,N,Y
4500000471,00030,M500177,Connector A-656,AUS1,REC1,10,EA,5.16,1,51.56,2026-04-09,STANDARD,K,N,N,Y,Y
4500000471,00040,M500156,Standoff Pro-256,DAL1,0002,3000,EA,12.51,1,37526.67,2026-02-24,STANDARD,F,N,N,Y,N
4500000471,00050,M500060,Driver IC X-320,AUS1,REC1,3000,EA,39.12,1,117357.84,2026-04-09,CONSIGNMENT,,N,N,Y,Y
4500000471,00060,M500057,Sensor IC C-737,PHX1,0001,150,EA,1.48,1,221.75,2026-03-13,STANDARD,F,N,N,Y,Y
4500000471,00070,M500062,Switch Lite-780,DAL1,0001,100,EA,12.50,1,1249.83,2026-02-24,STANDARD,K,N,Y,Y,Y
4500000472,00010,M500038,Power Board Lite-502,KCH1,0001,1000,EA,58.71,1,58711.00,2026-06-06,STANDARD,,N,N,Y,Y
4500000472,00020,M500202,Motor Assembly B-188,KCH1,0001,150,EA,33.30,1,4994.93,2026-06-19,STANDARD,,N,N,Y,Y
4500000472,00030,M500125,Ribbon Cable A-476,MTY1,QI01,500,M,28.51,1,14256.70,2026-06-17,STANDARD,F,N,N,Y,Y
4500000472,00040,M500073,Standoff C-299,KCH1,0001,50,EA,20.44,1,1021.96,2026-03-28,CONSIGNMENT,,N,N,Y,Y
4500000473,00010,M500078,Microcontroller X-661,KCH1,0001,750,EA,10.96,1,8223.47,2026-05-16,STANDARD,K,N,N,Y,Y
4500000473,00020,M500165,Heat Sink Pro-651,DAL1,0001,250,EA,4.37,1,1092.25,2026-06-16,SUBCON,K,N,N,Y,Y
4500000474,00010,M500030,Power Board C-420,AUS1,0001,2000,EA,46.10,1,92199.97,2026-04-21,CONSIGNMENT,F,N,N,Y,Y
4500000474,00020,M500114,Control Board Pro-863,DAL1,BLK1,20,EA,13.11,1,262.29,2026-05-14,STANDARD,K,N,N,Y,Y
4500000475,00010,M500265,Voltage Regulator C-874,MTY1,0002,200,EA,15.27,1,3053.83,2026-05-06,CONSIGNMENT,,N,Y,Y,Y
4500000476,00010,M500252,Power Board B-937,MTY1,0001,150,EA,5.95,1,892.05,2026-04-11,CONSIGNMENT,,N,N,Y,Y
4500000476,00020,M500112,Power IC A-125,KCH1,0001,100,EA,67.95,1,6794.88,2026-05-03,CONSIGNMENT,K,N,N,N,Y
4500000476,00030,M500122,Power Board C-803,KCH1,0001,250,EA,29.15,1,7288.09,2026-05-05,SUBCON,,N,N,Y,Y
4500000476,00040,M500167,Mount Plate X-706,PHX1,0002,60,EA,4.29,1,257.40,2026-06-02,SUBCON,K,N,N,Y,Y
4500000476,00050,M500167,Mount Plate X-706,PHX1,0001,2000,EA,3.17,1,6349.40,2026-05-24,SUBCON,,N,N,Y,Y
4500000476,00060,M500193,Switch C-891,AUS1,0001,3000,EA,21.43,1,64277.23,2026-04-07,SUBCON,F,N,N,Y,Y
4500000477,00010,M500273,Bracket A-154,AUS1,REC1,1500,EA,2.00,1,2992.59,2026-03-10,SUBCON,F,N,Y,Y,Y
4500000477,00020,M500145,Carton B-419,KCH1,0001,100,EA,8.05,1,805.00,2026-03-01,SUBCON,,N,N,Y,Y
4500000478,00010,M500116,Driver IC B-117,DAL1,0001,100,EA,19.63,1,1962.63,2026-06-18,SUBCON,,N,Y,Y,Y
4500000478,00020,M500297,Harness A-266,AUS1,0001,1000,M,21.67,1,21666.13,2026-07-15,SUBCON,F,N,Y,Y,Y
4500000478,00030,M500044,Carton Pro-236,DAL1,0002,10,EA,4.67,1,46.70,2026-07-17,SUBCON,F,N,N,Y,Y
